agreement_count_distribution,alpha,available_sources,candidate_count,candidate_indices,combined_f1,combined_fn,combined_fp,combined_precision,combined_recall,combined_tp,crossfit_method,dataset_name,exp55_best_p_min,exp56_best_p_min,exp84_p_min,experiment_id,family,hard_count,hard_cross_check_indices,hard_f1,hard_fn,hard_fp,hard_indices,hard_precision,hard_recall,hard_tp,low_train_review_only,mean_combined_f1_scope,minimum_attainable_p,n_test,n_train,priority_review_count,priority_review_f1,priority_review_fn,priority_review_fp,priority_review_indices,priority_review_precision,priority_review_recall,priority_review_tp,priority_rule_indices,prospective_validated,resolution_limited_at_alpha,retrospective_counterfactual,rocket_exp40_p_min,routing_uses_family_performance,routing_uses_test_labels,routing_uses_test_positions,source_count,standard_review_count,standard_review_f1,standard_review_fn,standard_review_fp,standard_review_indices,standard_review_precision,standard_review_recall,standard_review_tp,variant
"{""0"": 50, ""1"": 0, ""2"": 0, ""3"": 0, ""4"": 0}",0.02,rocket_exp40 exp55_best exp56_best exp84,0,,0.0,1,0,0.0,0.0,0,leave_one_out,DodgerLoopDay_normal_4,0.05555555555555555,0.3888888888888889,0.2222222222222222,experiment_150_virtual_run_conformal_policy,DodgerLoopDay,0,,0.0,1,0,,0.0,0.0,0,0,human_assisted_diagnostic_only,0.05555555555555555,50,17,0,0.0,1,0,,0.0,0.0,0,,0,1,1,0.1111111111111111,0,0,0,4,0,0.0,1,0,,0.0,0.0,0,exp150_b2_source
"{""0"": 50, ""1"": 0, ""2"": 0, ""3"": 0, ""4"": 0}",0.02,rocket_exp40 exp55_best exp56_best exp84,0,,0.0,1,0,0.0,0.0,0,leave_one_out,DodgerLoopDay_normal_5,0.1,0.1,0.05,experiment_150_virtual_run_conformal_policy,DodgerLoopDay,0,,0.0,1,0,,0.0,0.0,0,0,human_assisted_diagnostic_only,0.05,50,19,0,0.0,1,0,,0.0,0.0,0,,0,1,1,0.05,0,0,0,4,0,0.0,1,0,,0.0,0.0,0,exp150_b2_source
"{""0"": 50, ""1"": 0, ""2"": 0, ""3"": 0, ""4"": 0}",0.02,rocket_exp40 exp55_best exp56_best exp84,0,,0.0,1,0,0.0,0.0,0,deterministic_5fold,DodgerLoopDay_normal_6,0.2857142857142857,0.14285714285714285,0.09523809523809523,experiment_150_virtual_run_conformal_policy,DodgerLoopDay,0,,0.0,1,0,,0.0,0.0,0,0,human_assisted_diagnostic_only,0.047619047619047616,50,20,0,0.0,1,0,,0.0,0.0,0,,0,1,1,0.047619047619047616,0,0,0,4,0,0.0,1,0,,0.0,0.0,0,exp150_b2_source
"{""0"": 50, ""1"": 0, ""2"": 0, ""3"": 0, ""4"": 0}",0.02,rocket_exp40 exp55_best exp56_best exp84,0,,0.0,1,0,0.0,0.0,0,leave_one_out,DodgerLoopDay_normal_7,0.05555555555555555,0.1111111111111111,0.05555555555555555,experiment_150_virtual_run_conformal_policy,DodgerLoopDay,0,,0.0,1,0,,0.0,0.0,0,0,human_assisted_diagnostic_only,0.05555555555555555,50,17,0,0.0,1,0,,0.0,0.0,0,,0,1,1,0.05555555555555555,0,0,0,4,0,0.0,1,0,,0.0,0.0,0,exp150_b2_source
"{""0"": 50, ""1"": 0, ""2"": 0, ""3"": 0, ""4"": 0}",0.02,rocket_exp40 exp55_best exp56_best exp84,0,,0.0,1,0,0.0,0.0,0,deterministic_5fold,DodgerLoopGame_normal_1,0.10606060606060606,0.07575757575757576,0.030303030303030304,experiment_150_virtual_run_conformal_policy,DodgerLoopGame,0,,0.0,1,0,,0.0,0.0,0,0,human_assisted_diagnostic_only,0.015151515151515152,50,65,0,0.0,1,0,,0.0,0.0,0,,0,0,1,0.030303030303030304,0,0,0,4,0,0.0,1,0,,0.0,0.0,0,exp150_b2_source
"{""0"": 50, ""1"": 0, ""2"": 0, ""3"": 0, ""4"": 0}",0.02,rocket_exp40 exp55_best exp56_best exp84,0,,0.0,1,0,0.0,0.0,0,deterministic_5fold,DodgerLoopGame_normal_2,0.03278688524590164,0.13114754098360656,0.08196721311475409,experiment_150_virtual_run_conformal_policy,DodgerLoopGame,0,,0.0,1,0,,0.0,0.0,0,0,human_assisted_diagnostic_only,0.01639344262295082,50,60,0,0.0,1,0,,0.0,0.0,0,,0,0,1,0.09836065573770492,0,0,0,4,0,0.0,1,0,,0.0,0.0,0,exp150_b2_source
"{""0"": 97, ""1"": 2, ""2"": 1, ""3"": 0, ""4"": 0}",0.02,rocket_exp40 exp55_best exp56_best exp84,1,10,0.0,2,1,0.0,0.0,0,deterministic_5fold,DodgerLoopWeekend_normal_1,0.011111111111111112,0.011111111111111112,0.022222222222222223,experiment_150_virtual_run_conformal_policy,DodgerLoopWeekend,0,,0.0,2,0,,0.0,0.0,0,0,human_assisted_diagnostic_only,0.011111111111111112,100,89,0,0.0,2,0,,0.0,0.0,0,,0,0,1,0.03333333333333333,0,0,0,4,1,0.0,2,1,10,0.0,0.0,0,exp150_b2_source
"{""0"": 50, ""1"": 0, ""2"": 0, ""3"": 0, ""4"": 0}",0.02,rocket_exp40 exp55_best exp56_best exp84,0,,0.0,1,0,0.0,0.0,0,deterministic_5fold,DodgerLoopWeekend_normal_2,1.0,0.35135135135135137,0.05405405405405406,experiment_150_virtual_run_conformal_policy,DodgerLoopWeekend,0,,0.0,1,0,,0.0,0.0,0,0,human_assisted_diagnostic_only,0.02702702702702703,50,36,0,0.0,1,0,,0.0,0.0,0,,0,1,1,0.02702702702702703,0,0,0,4,0,0.0,1,0,,0.0,0.0,0,exp150_b2_source
"{""0"": 49, ""1"": 1, ""2"": 0, ""3"": 0, ""4"": 0}",0.02,rocket_exp40 exp55_best exp56_best exp84,0,,0.0,1,0,0.0,0.0,0,deterministic_5fold,ECG200_normal_-1,0.018518518518518517,0.037037037037037035,0.07407407407407407,experiment_150_virtual_run_conformal_policy,ECG200,0,,0.0,1,0,,0.0,0.0,0,0,human_assisted_diagnostic_only,0.018518518518518517,50,53,0,0.0,1,0,,0.0,0.0,0,,0,0,1,0.09259259259259259,0,0,0,4,0,0.0,1,0,,0.0,0.0,0,exp150_b2_source
"{""0"": 99, ""1"": 1, ""2"": 0, ""3"": 0, ""4"": 0}",0.02,rocket_exp40 exp55_best exp56_best exp84,0,,0.0,2,0,0.0,0.0,0,deterministic_5fold,ECG200_normal_1,0.06542056074766354,0.009345794392523364,0.037383177570093455,experiment_150_virtual_run_conformal_policy,ECG200,0,,0.0,2,0,,0.0,0.0,0,0,human_assisted_diagnostic_only,0.009345794392523364,100,106,0,0.0,2,0,,0.0,0.0,0,,0,0,1,0.037383177570093455,0,0,0,4,0,0.0,2,0,,0.0,0.0,0,exp150_b2_source
"{""0"": 2810, ""1"": 59, ""2"": 46, ""3"": 33, ""4"": 2}",0.02,rocket_exp40 exp55_best exp56_best exp84,81,5 8 38 118 120 247 291 316 321 385 408 429 469 475 539 695 786 913 937 1021 1133 1185 1202 1320 1398 1693 2544 2687 2759 2891 2892 2893 2894 2895 2897 2899 2900 2901 2902 2903 2904 2906 2907 2908 2909 2910 2911 2912 2914 2915 2916 2917 2918 2919 2920 2921 2922 2923 2924 2925 2926 2928 2929 2930 2931 2932 2933 2934 2935 2936 2937 2939 2940 2941 2942 2943 2944 2945 2946 2948 2949,0.7428571428571429,7,29,0.6419753086419753,0.8813559322033898,52,deterministic_5fold,ECG5000_normal_1,0.0021404109589041095,0.0004280821917808219,0.0008561643835616438,experiment_150_virtual_run_conformal_policy,ECG5000,0,,0.0,59,0,,0.0,0.0,0,0,human_assisted_diagnostic_only,0.0004280821917808219,2950,2335,0,0.0,59,0,,0.0,0.0,0,,0,0,1,0.0008561643835616438,0,0,0,4,81,0.7428571428571429,7,29,5 8 38 118 120 247 291 316 321 385 408 429 469 475 539 695 786 913 937 1021 1133 1185 1202 1320 1398 1693 2544 2687 2759 2891 2892 2893 2894 2895 2897 2899 2900 2901 2902 2903 2904 2906 2907 2908 2909 2910 2911 2912 2914 2915 2916 2917 2918 2919 2920 2921 2922 2923 2924 2925 2926 2928 2929 2930 2931 2932 2933 2934 2935 2936 2937 2939 2940 2941 2942 2943 2944 2945 2946 2948 2949,0.6419753086419753,0.8813559322033898,52,exp150_b2_source
"{""0"": 1734, ""1"": 26, ""2"": 35, ""3"": 5, ""4"": 0}",0.02,rocket_exp40 exp55_best exp56_best exp84,40,22 77 143 171 190 206 237 252 292 301 762 1102 1579 1764 1766 1767 1768 1769 1770 1771 1772 1773 1774 1777 1778 1779 1781 1782 1783 1784 1785 1787 1789 1790 1792 1793 1794 1795 1797 1799,0.7105263157894737,9,13,0.675,0.75,27,deterministic_5fold,ECG5000_normal_2,0.003536067892503536,0.0014144271570014145,0.003536067892503536,experiment_150_virtual_run_conformal_policy,ECG5000,0,,0.0,36,0,,0.0,0.0,0,0,human_assisted_diagnostic_only,0.0007072135785007072,1800,1413,0,0.0,36,0,,0.0,0.0,0,,0,0,1,0.0014144271570014145,0,0,0,4,40,0.7105263157894737,9,13,22 77 143 171 190 206 237 252 292 301 762 1102 1579 1764 1766 1767 1768 1769 1770 1771 1772 1773 1774 1777 1778 1779 1781 1782 1783 1784 1785 1787 1789 1790 1792 1793 1794 1795 1797 1799,0.675,0.75,27,exp150_b2_source
"{""0"": 50, ""1"": 0, ""2"": 0, ""3"": 0, ""4"": 0}",0.02,rocket_exp40 exp55_best exp56_best exp84,0,,0.0,1,0,0.0,0.0,0,deterministic_5fold,ECG5000_normal_3,0.05194805194805195,0.03896103896103896,0.06493506493506493,experiment_150_virtual_run_conformal_policy,ECG5000,0,,0.0,1,0,,0.0,0.0,0,0,human_assisted_diagnostic_only,0.012987012987012988,50,76,0,0.0,1,0,,0.0,0.0,0,,0,0,1,0.05194805194805195,0,0,0,4,0,0.0,1,0,,0.0,0.0,0,exp150_b2_source
"{""0"": 150, ""1"": 0, ""2"": 0, ""3"": 0, ""4"": 0}",0.02,rocket_exp40 exp55_best exp56_best exp84,0,,0.0,3,0,0.0,0.0,0,deterministic_5fold,ECG5000_normal_4,0.038461538461538464,0.05128205128205128,0.07051282051282051,experiment_150_virtual_run_conformal_policy,ECG5000,0,,0.0,3,0,,0.0,0.0,0,0,human_assisted_diagnostic_only,0.00641025641025641,150,155,0,0.0,3,0,,0.0,0.0,0,,0,0,1,0.05128205128205128,0,0,0,4,0,0.0,3,0,,0.0,0.0,0,exp150_b2_source
"{""0"": 50, ""1"": 0, ""2"": 0, ""3"": 0, ""4"": 0}",0.02,rocket_exp40 exp55_best exp56_best exp84,0,,0.0,1,0,0.0,0.0,0,leave_one_out,ECG5000_normal_5,0.2,0.2,0.05,experiment_150_virtual_run_conformal_policy,ECG5000,0,,0.0,1,0,,0.0,0.0,0,0,human_assisted_diagnostic_only,0.05,50,19,0,0.0,1,0,,0.0,0.0,0,,0,1,1,0.05,0,0,0,4,0,0.0,1,0,,0.0,0.0,0,exp150_b2_source
"{""0"": 437, ""1"": 3, ""2"": 1, ""3"": 6, ""4"": 3}",0.02,rocket_exp40 exp55_best exp56_best exp84,10,1 441 442 443 444 445 446 447 448 449,0.9473684210526315,0,1,0.9,1.0,9,deterministic_5fold,ECGFiveDays_normal_1,0.005649717514124294,0.002824858757062147,0.005649717514124294,experiment_150_virtual_run_conformal_policy,ECGFiveDays,0,,0.0,9,0,,0.0,0.0,0,0,human_assisted_diagnostic_only,0.002824858757062147,450,353,0,0.0,9,0,,0.0,0.0,0,,0,0,1,0.002824858757062147,0,0,0,4,10,0.9473684210526315,0,1,1 441 442 443 444 445 446 447 448 449,0.9,1.0,9,exp150_b2_source
"{""0"": 437, ""1"": 2, ""2"": 2, ""3"": 8, ""4"": 1}",0.02,rocket_exp40 exp55_best exp56_best exp84,11,19 31 441 442 443 444 445 446 447 448 449,0.9,0,2,0.8181818181818182,1.0,9,deterministic_5fold,ECGFiveDays_normal_2,0.002824858757062147,0.014124293785310734,0.002824858757062147,experiment_150_virtual_run_conformal_policy,ECGFiveDays,0,,0.0,9,0,,0.0,0.0,0,0,human_assisted_diagnostic_only,0.002824858757062147,450,353,0,0.0,9,0,,0.0,0.0,0,,0,0,1,0.002824858757062147,0,0,0,4,11,0.9,0,2,19 31 441 442 443 444 445 446 447 448 449,0.8181818181818182,1.0,9,exp150_b2_source
"{""0"": 50, ""1"": 0, ""2"": 0, ""3"": 0, ""4"": 0}",0.02,rocket_exp40 exp55_best exp56_best exp84,0,,0.0,1,0,0.0,0.0,0,deterministic_5fold,EOGHorizontalSignal_normal_1,0.14285714285714285,0.02040816326530612,0.061224489795918366,experiment_150_virtual_run_conformal_policy,EOGHorizontalSignal,0,,0.0,1,0,,0.0,0.0,0,0,human_assisted_diagnostic_only,0.02040816326530612,50,48,0,0.0,1,0,,0.0,0.0,0,,0,1,1,0.04081632653061224,0,0,0,4,0,0.0,1,0,,0.0,0.0,0,exp150_b2_source
"{""0"": 50, ""1"": 0, ""2"": 0, ""3"": 0, ""4"": 0}",0.02,rocket_exp40 exp55_best exp56_best exp84,0,,0.0,1,0,0.0,0.0,0,deterministic_5fold,EOGHorizontalSignal_normal_10,0.061224489795918366,0.16326530612244897,0.02040816326530612,experiment_150_virtual_run_conformal_policy,EOGHorizontalSignal,0,,0.0,1,0,,0.0,0.0,0,0,human_assisted_diagnostic_only,0.02040816326530612,50,48,0,0.0,1,0,,0.0,0.0,0,,0,1,1,0.04081632653061224,0,0,0,4,0,0.0,1,0,,0.0,0.0,0,exp150_b2_source
"{""0"": 50, ""1"": 0, ""2"": 0, ""3"": 0, ""4"": 0}",0.02,rocket_exp40 exp55_best exp56_best exp84,0,,0.0,1,0,0.0,0.0,0,deterministic_5fold,EOGHorizontalSignal_normal_11,0.12244897959183673,0.22448979591836735,0.02040816326530612,experiment_150_virtual_run_conformal_policy,EOGHorizontalSignal,0,,0.0,1,0,,0.0,0.0,0,0,human_assisted_diagnostic_only,0.02040816326530612,50,48,0,0.0,1,0,,0.0,0.0,0,,0,1,1,0.02040816326530612,0,0,0,4,0,0.0,1,0,,0.0,0.0,0,exp150_b2_source
"{""0"": 50, ""1"": 0, ""2"": 0, ""3"": 0, ""4"": 0}",0.02,rocket_exp40 exp55_best exp56_best exp84,0,,0.0,1,0,0.0,0.0,0,deterministic_5fold,EOGHorizontalSignal_normal_12,0.041666666666666664,0.08333333333333333,0.0625,experiment_150_virtual_run_conformal_policy,EOGHorizontalSignal,0,,0.0,1,0,,0.0,0.0,0,0,human_assisted_diagnostic_only,0.020833333333333332,50,47,0,0.0,1,0,,0.0,0.0,0,,0,1,1,0.0625,0,0,0,4,0,0.0,1,0,,0.0,0.0,0,exp150_b2_source
"{""0"": 50, ""1"": 0, ""2"": 0, ""3"": 0, ""4"": 0}",0.02,rocket_exp40 exp55_best exp56_best exp84,0,,0.0,1,0,0.0,0.0,0,deterministic_5fold,EOGHorizontalSignal_normal_2,0.061224489795918366,0.061224489795918366,0.061224489795918366,experiment_150_virtual_run_conformal_policy,EOGHorizontalSignal,0,,0.0,1,0,,0.0,0.0,0,0,human_assisted_diagnostic_only,0.02040816326530612,50,48,0,0.0,1,0,,0.0,0.0,0,,0,1,1,0.10204081632653061,0,0,0,4,0,0.0,1,0,,0.0,0.0,0,exp150_b2_source
"{""0"": 50, ""1"": 0, ""2"": 0, ""3"": 0, ""4"": 0}",0.02,rocket_exp40 exp55_best exp56_best exp84,0,,0.0,1,0,0.0,0.0,0,deterministic_5fold,EOGHorizontalSignal_normal_3,0.08163265306122448,0.2857142857142857,0.14285714285714285,experiment_150_virtual_run_conformal_policy,EOGHorizontalSignal,0,,0.0,1,0,,0.0,0.0,0,0,human_assisted_diagnostic_only,0.02040816326530612,50,48,0,0.0,1,0,,0.0,0.0,0,,0,1,1,0.061224489795918366,0,0,0,4,0,0.0,1,0,,0.0,0.0,0,exp150_b2_source
"{""0"": 50, ""1"": 0, ""2"": 0, ""3"": 0, ""4"": 0}",0.02,rocket_exp40 exp55_best exp56_best exp84,0,,0.0,1,0,0.0,0.0,0,deterministic_5fold,EOGHorizontalSignal_normal_4,0.02040816326530612,0.12244897959183673,0.04081632653061224,experiment_150_virtual_run_conformal_policy,EOGHorizontalSignal,0,,0.0,1,0,,0.0,0.0,0,0,human_assisted_diagnostic_only,0.02040816326530612,50,48,0,0.0,1,0,,0.0,0.0,0,,0,1,1,0.08163265306122448,0,0,0,4,0,0.0,1,0,,0.0,0.0,0,exp150_b2_source
"{""0"": 50, ""1"": 0, ""2"": 0, ""3"": 0, ""4"": 0}",0.02,rocket_exp40 exp55_best exp56_best exp84,0,,0.0,1,0,0.0,0.0,0,deterministic_5fold,EOGHorizontalSignal_normal_5,0.061224489795918366,0.061224489795918366,0.02040816326530612,experiment_150_virtual_run_conformal_policy,EOGHorizontalSignal,0,,0.0,1,0,,0.0,0.0,0,0,human_assisted_diagnostic_only,0.02040816326530612,50,48,0,0.0,1,0,,0.0,0.0,0,,0,1,1,0.04081632653061224,0,0,0,4,0,0.0,1,0,,0.0,0.0,0,exp150_b2_source
"{""0"": 50, ""1"": 0, ""2"": 0, ""3"": 0, ""4"": 0}",0.02,rocket_exp40 exp55_best exp56_best exp84,0,,0.0,1,0,0.0,0.0,0,deterministic_5fold,EOGHorizontalSignal_normal_6,0.061224489795918366,0.30612244897959184,0.061224489795918366,experiment_150_virtual_run_conformal_policy,EOGHorizontalSignal,0,,0.0,1,0,,0.0,0.0,0,0,human_assisted_diagnostic_only,0.02040816326530612,50,48,0,0.0,1,0,,0.0,0.0,0,,0,1,1,0.10204081632653061,0,0,0,4,0,0.0,1,0,,0.0,0.0,0,exp150_b2_source
"{""0"": 50, ""1"": 0, ""2"": 0, ""3"": 0, ""4"": 0}",0.02,rocket_exp40 exp55_best exp56_best exp84,0,,0.0,1,0,0.0,0.0,0,deterministic_5fold,EOGHorizontalSignal_normal_7,0.12244897959183673,0.08163265306122448,0.02040816326530612,experiment_150_virtual_run_conformal_policy,EOGHorizontalSignal,0,,0.0,1,0,,0.0,0.0,0,0,human_assisted_diagnostic_only,0.02040816326530612,50,48,0,0.0,1,0,,0.0,0.0,0,,0,1,1,0.02040816326530612,0,0,0,4,0,0.0,1,0,,0.0,0.0,0,exp150_b2_source
"{""0"": 50, ""1"": 0, ""2"": 0, ""3"": 0, ""4"": 0}",0.02,rocket_exp40 exp55_best exp56_best exp84,0,,0.0,1,0,0.0,0.0,0,deterministic_5fold,EOGHorizontalSignal_normal_8,0.061224489795918366,0.10204081632653061,0.02040816326530612,experiment_150_virtual_run_conformal_policy,EOGHorizontalSignal,0,,0.0,1,0,,0.0,0.0,0,0,human_assisted_diagnostic_only,0.02040816326530612,50,48,0,0.0,1,0,,0.0,0.0,0,,0,1,1,0.061224489795918366,0,0,0,4,0,0.0,1,0,,0.0,0.0,0,exp150_b2_source
"{""0"": 50, ""1"": 0, ""2"": 0, ""3"": 0, ""4"": 0}",0.02,rocket_exp40 exp55_best exp56_best exp84,0,,0.0,1,0,0.0,0.0,0,deterministic_5fold,EOGHorizontalSignal_normal_9,0.24489795918367346,0.061224489795918366,0.02040816326530612,experiment_150_virtual_run_conformal_policy,EOGHorizontalSignal,0,,0.0,1,0,,0.0,0.0,0,0,human_assisted_diagnostic_only,0.02040816326530612,50,48,0,0.0,1,0,,0.0,0.0,0,,0,1,1,0.08163265306122448,0,0,0,4,0,0.0,1,0,,0.0,0.0,0,exp150_b2_source
"{""0"": 50, ""1"": 0, ""2"": 0, ""3"": 0, ""4"": 0}",0.02,rocket_exp40 exp55_best exp56_best exp84,0,,0.0,1,0,0.0,0.0,0,deterministic_5fold,EOGVerticalSignal_normal_1,0.10204081632653061,0.04081632653061224,0.061224489795918366,experiment_150_virtual_run_conformal_policy,EOGVerticalSignal,0,,0.0,1,0,,0.0,0.0,0,0,human_assisted_diagnostic_only,0.02040816326530612,50,48,0,0.0,1,0,,0.0,0.0,0,,0,1,1,0.02040816326530612,0,0,0,4,0,0.0,1,0,,0.0,0.0,0,exp150_b2_source
"{""0"": 50, ""1"": 0, ""2"": 0, ""3"": 0, ""4"": 0}",0.02,rocket_exp40 exp55_best exp56_best exp84,0,,0.0,1,0,0.0,0.0,0,deterministic_5fold,EOGVerticalSignal_normal_10,0.04081632653061224,0.10204081632653061,0.061224489795918366,experiment_150_virtual_run_conformal_policy,EOGVerticalSignal,0,,0.0,1,0,,0.0,0.0,0,0,human_assisted_diagnostic_only,0.02040816326530612,50,48,0,0.0,1,0,,0.0,0.0,0,,0,1,1,0.02040816326530612,0,0,0,4,0,0.0,1,0,,0.0,0.0,0,exp150_b2_source
"{""0"": 50, ""1"": 0, ""2"": 0, ""3"": 0, ""4"": 0}",0.02,rocket_exp40 exp55_best exp56_best exp84,0,,0.0,1,0,0.0,0.0,0,deterministic_5fold,EOGVerticalSignal_normal_11,0.16326530612244897,0.2857142857142857,0.02040816326530612,experiment_150_virtual_run_conformal_policy,EOGVerticalSignal,0,,0.0,1,0,,0.0,0.0,0,0,human_assisted_diagnostic_only,0.02040816326530612,50,48,0,0.0,1,0,,0.0,0.0,0,,0,1,1,0.02040816326530612,0,0,0,4,0,0.0,1,0,,0.0,0.0,0,exp150_b2_source
"{""0"": 50, ""1"": 0, ""2"": 0, ""3"": 0, ""4"": 0}",0.02,rocket_exp40 exp55_best exp56_best exp84,0,,0.0,1,0,0.0,0.0,0,deterministic_5fold,EOGVerticalSignal_normal_12,0.10416666666666667,0.020833333333333332,0.020833333333333332,experiment_150_virtual_run_conformal_policy,EOGVerticalSignal,0,,0.0,1,0,,0.0,0.0,0,0,human_assisted_diagnostic_only,0.020833333333333332,50,47,0,0.0,1,0,,0.0,0.0,0,,0,1,1,0.020833333333333332,0,0,0,4,0,0.0,1,0,,0.0,0.0,0,exp150_b2_source
"{""0"": 50, ""1"": 0, ""2"": 0, ""3"": 0, ""4"": 0}",0.02,rocket_exp40 exp55_best exp56_best exp84,0,,0.0,1,0,0.0,0.0,0,deterministic_5fold,EOGVerticalSignal_normal_2,0.02040816326530612,0.061224489795918366,0.04081632653061224,experiment_150_virtual_run_conformal_policy,EOGVerticalSignal,0,,0.0,1,0,,0.0,0.0,0,0,human_assisted_diagnostic_only,0.02040816326530612,50,48,0,0.0,1,0,,0.0,0.0,0,,0,1,1,0.061224489795918366,0,0,0,4,0,0.0,1,0,,0.0,0.0,0,exp150_b2_source
"{""0"": 50, ""1"": 0, ""2"": 0, ""3"": 0, ""4"": 0}",0.02,rocket_exp40 exp55_best exp56_best exp84,0,,0.0,1,0,0.0,0.0,0,deterministic_5fold,EOGVerticalSignal_normal_3,0.04081632653061224,0.061224489795918366,0.04081632653061224,experiment_150_virtual_run_conformal_policy,EOGVerticalSignal,0,,0.0,1,0,,0.0,0.0,0,0,human_assisted_diagnostic_only,0.02040816326530612,50,48,0,0.0,1,0,,0.0,0.0,0,,0,1,1,0.12244897959183673,0,0,0,4,0,0.0,1,0,,0.0,0.0,0,exp150_b2_source
"{""0"": 50, ""1"": 0, ""2"": 0, ""3"": 0, ""4"": 0}",0.02,rocket_exp40 exp55_best exp56_best exp84,0,,0.0,1,0,0.0,0.0,0,deterministic_5fold,EOGVerticalSignal_normal_4,0.30612244897959184,0.04081632653061224,0.08163265306122448,experiment_150_virtual_run_conformal_policy,EOGVerticalSignal,0,,0.0,1,0,,0.0,0.0,0,0,human_assisted_diagnostic_only,0.02040816326530612,50,48,0,0.0,1,0,,0.0,0.0,0,,0,1,1,0.12244897959183673,0,0,0,4,0,0.0,1,0,,0.0,0.0,0,exp150_b2_source
"{""0"": 50, ""1"": 0, ""2"": 0, ""3"": 0, ""4"": 0}",0.02,rocket_exp40 exp55_best exp56_best exp84,0,,0.0,1,0,0.0,0.0,0,deterministic_5fold,EOGVerticalSignal_normal_5,0.08163265306122448,0.04081632653061224,0.02040816326530612,experiment_150_virtual_run_conformal_policy,EOGVerticalSignal,0,,0.0,1,0,,0.0,0.0,0,0,human_assisted_diagnostic_only,0.02040816326530612,50,48,0,0.0,1,0,,0.0,0.0,0,,0,1,1,0.02040816326530612,0,0,0,4,0,0.0,1,0,,0.0,0.0,0,exp150_b2_source
"{""0"": 50, ""1"": 0, ""2"": 0, ""3"": 0, ""4"": 0}",0.02,rocket_exp40 exp55_best exp56_best exp84,0,,0.0,1,0,0.0,0.0,0,deterministic_5fold,EOGVerticalSignal_normal_6,0.061224489795918366,0.16326530612244897,0.04081632653061224,experiment_150_virtual_run_conformal_policy,EOGVerticalSignal,0,,0.0,1,0,,0.0,0.0,0,0,human_assisted_diagnostic_only,0.02040816326530612,50,48,0,0.0,1,0,,0.0,0.0,0,,0,1,1,0.02040816326530612,0,0,0,4,0,0.0,1,0,,0.0,0.0,0,exp150_b2_source
"{""0"": 50, ""1"": 0, ""2"": 0, ""3"": 0, ""4"": 0}",0.02,rocket_exp40 exp55_best exp56_best exp84,0,,0.0,1,0,0.0,0.0,0,deterministic_5fold,EOGVerticalSignal_normal_7,0.04081632653061224,0.1836734693877551,0.08163265306122448,experiment_150_virtual_run_conformal_policy,EOGVerticalSignal,0,,0.0,1,0,,0.0,0.0,0,0,human_assisted_diagnostic_only,0.02040816326530612,50,48,0,0.0,1,0,,0.0,0.0,0,,0,1,1,0.08163265306122448,0,0,0,4,0,0.0,1,0,,0.0,0.0,0,exp150_b2_source
"{""0"": 50, ""1"": 0, ""2"": 0, ""3"": 0, ""4"": 0}",0.02,rocket_exp40 exp55_best exp56_best exp84,0,,0.0,1,0,0.0,0.0,0,deterministic_5fold,EOGVerticalSignal_normal_8,0.22448979591836735,0.1836734693877551,0.04081632653061224,experiment_150_virtual_run_conformal_policy,EOGVerticalSignal,0,,0.0,1,0,,0.0,0.0,0,0,human_assisted_diagnostic_only,0.02040816326530612,50,48,0,0.0,1,0,,0.0,0.0,0,,0,1,1,0.08163265306122448,0,0,0,4,0,0.0,1,0,,0.0,0.0,0,exp150_b2_source
"{""0"": 50, ""1"": 0, ""2"": 0, ""3"": 0, ""4"": 0}",0.02,rocket_exp40 exp55_best exp56_best exp84,0,,0.0,1,0,0.0,0.0,0,deterministic_5fold,EOGVerticalSignal_normal_9,0.061224489795918366,0.12244897959183673,0.02040816326530612,experiment_150_virtual_run_conformal_policy,EOGVerticalSignal,0,,0.0,1,0,,0.0,0.0,0,0,human_assisted_diagnostic_only,0.02040816326530612,50,48,0,0.0,1,0,,0.0,0.0,0,,0,1,1,0.02040816326530612,0,0,0,4,0,0.0,1,0,,0.0,0.0,0,exp150_b2_source
"{""0"": 346, ""1"": 2, ""2"": 1, ""3"": 1, ""4"": 0}",0.02,rocket_exp40 exp55_best exp56_best exp84,2,46 70,0.0,7,2,0.0,0.0,0,deterministic_5fold,Earthquakes_normal_0,0.003389830508474576,0.04067796610169491,0.003389830508474576,experiment_150_virtual_run_conformal_policy,Earthquakes,0,,0.0,7,0,,0.0,0.0,0,0,human_assisted_diagnostic_only,0.003389830508474576,350,294,0,0.0,7,0,,0.0,0.0,0,,0,0,1,0.010169491525423728,0,0,0,4,2,0.0,7,2,46 70,0.0,0.0,0,exp150_b2_source
"{""0"": 49, ""1"": 1, ""2"": 0, ""3"": 0, ""4"": 0}",0.02,rocket_exp40 exp55_best exp56_best exp84,0,,0.0,1,0,0.0,0.0,0,deterministic_5fold,Earthquakes_normal_1,0.013333333333333334,0.10666666666666667,0.02666666666666667,experiment_150_virtual_run_conformal_policy,Earthquakes,0,,0.0,1,0,,0.0,0.0,0,0,human_assisted_diagnostic_only,0.013333333333333334,50,74,0,0.0,1,0,,0.0,0.0,0,,0,0,1,0.02666666666666667,0,0,0,4,0,0.0,1,0,,0.0,0.0,0,exp150_b2_source
