scope,dataset,family,previous_candidates,previous_tp,previous_fp,previous_precision,hard_alerts,hard_tp,hard_fp,hard_precision,standard_review,standard_tp,standard_fp,union_matches
dataset,Wafer_normal_-1,Wafer,15.0,11.0,4.0,0.7333333333333333,14.0,10.0,4.0,0.7142857142857143,1.0,1.0,0.0,1
dataset,Wine_normal_1,Wine,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1
dataset,Wine_normal_2,Wine,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1
dataset,WordSynonyms_normal_1,WordSynonyms,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1
dataset,WordSynonyms_normal_10,WordSynonyms,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1
dataset,WordSynonyms_normal_11,WordSynonyms,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1
dataset,WordSynonyms_normal_12,WordSynonyms,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1
dataset,WordSynonyms_normal_13,WordSynonyms,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1
dataset,WordSynonyms_normal_14,WordSynonyms,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1
dataset,WordSynonyms_normal_15,WordSynonyms,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1
dataset,WordSynonyms_normal_16,WordSynonyms,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1
dataset,WordSynonyms_normal_17,WordSynonyms,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1
dataset,WordSynonyms_normal_18,WordSynonyms,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1
dataset,WordSynonyms_normal_19,WordSynonyms,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1
dataset,WordSynonyms_normal_2,WordSynonyms,3.0,3.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,2.0,0.0,1
dataset,WordSynonyms_normal_20,WordSynonyms,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1
dataset,WordSynonyms_normal_21,WordSynonyms,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1
dataset,WordSynonyms_normal_22,WordSynonyms,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1
dataset,WordSynonyms_normal_23,WordSynonyms,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1
dataset,WordSynonyms_normal_24,WordSynonyms,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1
dataset,WordSynonyms_normal_25,WordSynonyms,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1
dataset,WordSynonyms_normal_3,WordSynonyms,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1
dataset,WordSynonyms_normal_4,WordSynonyms,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1
dataset,WordSynonyms_normal_5,WordSynonyms,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1
dataset,WordSynonyms_normal_6,WordSynonyms,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1
dataset,WordSynonyms_normal_7,WordSynonyms,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1
dataset,WordSynonyms_normal_8,WordSynonyms,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1
dataset,WordSynonyms_normal_9,WordSynonyms,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1
dataset,WormsTwoClass_normal_1,WormsTwoClass,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1
dataset,WormsTwoClass_normal_2,WormsTwoClass,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1
dataset,Worms_normal_1,Worms,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1
dataset,Worms_normal_2,Worms,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1
dataset,Worms_normal_3,Worms,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1
dataset,Worms_normal_4,Worms,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1
dataset,Worms_normal_5,Worms,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1
dataset,Yoga_normal_1,Yoga,2.0,1.0,1.0,0.5,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1
dataset,Yoga_normal_2,Yoga,11.0,3.0,8.0,0.2727272727272727,6.0,3.0,3.0,0.5,5.0,0.0,5.0,1
total,ALL,ALL,2644.0,1983.0,661.0,0.75,2005.0,1691.0,314.0,0.8433915211970074,639.0,292.0,347.0,1
